dialogue_id,conversation,turn_services,intent,service_calls
40_00103,"USER:I would like to book a hotel check out on March 12th
SYSTEM:Where would you like to stay and when would you like to check in
USER:I want to stay in around Paris and check in on March 1st
SYSTEM:Any hotel preferences?
USER:I need three rooms with Hotel Novotel Paris Vaugirard Montparnasse
SYSTEM:Please confirm your booking with Hotel Novotel Paris Vaugirard Montparnasse in Paris checking in today and checking out on March 12th with 3 rooms
USER:No i just need 1 room checking in next monday
SYSTEM:Please confirm your booking: 1 room checking in next Monday
USER:No, please search in LAX area for SLS hotel
SYSTEM:Please confirm your booking with SLS Hotel, A Luxury Collection Hotel, Beverly Hills in Los Angeles
USER:Yes thats right
",['Hotels_3'],['ReserveHotel'],"[{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-04', 'check_out_date': '2019-03-12', 'hotel_name': 'Sls Hotel, A Luxury Collection Hotel, Beverly Hills', 'location': 'Los Angeles', 'number_of_rooms': '1'}}]"
40_00104,"USER:I would like to book 1 room at a hotel.
SYSTEM:What dates would you like to arrive and leave?
USER:I want to arrive on the 5th and leave on the 13th of March.
SYSTEM:Do you have a particular hotel in mind you would like to book the room in?
USER:Yes, but I want to book two rooms instead of one. The hotel is the Travelodge Anaheim Inn.
SYSTEM:Where would you like the hotel to be?
USER:In Anaheim, CA.
SYSTEM:Let me make sure I have this right. You want to reserve 2 rooms in Anaheim at the Travelodge Anaheim Inn And Suite. Check in will be next Tuesday and check out would be March 13th. Is that correct?
USER:Yes that is correct. What number can I use to reach the hotel?
",['Hotels_3'],['ReserveHotel'],"[{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-05', 'check_out_date': '2019-03-13', 'hotel_name': 'Travelodge Anaheim Inn And Suite', 'location': 'Anaheim', 'number_of_rooms': '2'}}]"
40_00105,"USER:I would like to book a hotel room
SYSTEM:When would you like to check in and check out? What hotel are you looking to stay?
USER:I would like to stay with Holiday Inn Paris and checking in on March 9th , check out on 12th of March
SYSTEM:What area do you want me to search for you
USER:Please looking around Paris
SYSTEM:Please confirm your booking with Holiday Inn Express Paris - Canal De La Villette in Paris. Your checking in date is March 9th and check out on March 12th with 1 room
USER:No i actually want to check in this Sunday and check out on 13th of this month
SYSTEM:Please confirm your booking checking in on the day after tomorrow and check out on March 13th
USER:Please disregard and look for two rooms with Radisson Admiral Hotel Toronto-Harbourfront
SYSTEM:I got you booked with Radisson Admiral Hotel Toronto-Harbourfront with 2 rooms
USER:thats great
",['Hotels_3'],['ReserveHotel'],"[{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-03', 'check_out_date': '2019-03-13', 'hotel_name': 'Radisson Admiral Hotel Toronto-Harbourfront', 'location': 'Paris', 'number_of_rooms': '2'}}]"
40_00106,"USER:I am planning to book a hotel in the Sydney, Australia area.
SYSTEM:When would be checking in and what hotel are you look for?
USER:I think I prefer the Ibis Sydney World Square. I would be checking out on March 14th.
SYSTEM:When is your checking-in date?
USER:I would be checking in on the 2nd of this month.
SYSTEM:Let me confirm if I got it right. You want to make a reservation at the Ibis Sydney World Square which is located in Sydney. You would be checking in tomorrow and checking out on March 14th. You would be booking 1 room.
USER:Yes. That is correct.
",['Hotels_3'],['ReserveHotel'],"[{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-02', 'check_out_date': '2019-03-14', 'hotel_name': 'Ibis Sydney World Square', 'location': 'Sydney', 'number_of_rooms': '1'}}]"
40_00107,"USER:I'd like to make a hotel reservation, please.
SYSTEM:When would you like to check out? Which hotel would you like to stay in?
USER:I'd like to stay at Citadines OpeRa Paris (Apart Hotel Paris). I'd like to check out on March 11th.
SYSTEM:And when will you check in? What area would you like to search in?
USER:I'd like to find hotels around Paris, and check in on the 4th of this month.
SYSTEM:Please confirm: You'd like a reservation at Citadines OpeRa Paris (Apart Hotel Paris), which is located in Paris. You'll check-in next Monday, and check out on March 11th. You'd like to book 1 room.
USER:Yes, that's great. What's the hotel's rating?
",['Hotels_3'],['ReserveHotel'],"[{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-04', 'check_out_date': '2019-03-11', 'hotel_name': 'Citadines OpeRa Paris (Apart Hotel Paris)', 'location': 'Paris', 'number_of_rooms': '1'}}]"
40_00108,"USER:Hey there. I need to make a hotel reservation on March 4th for a business trip.
SYSTEM:Sure. Where you want to book a hotel? When will you be leaving?
USER:I need one in Seattle, WA. I'll be coming back on March 13th.
SYSTEM:Which hotel would you prefer to stay at?
USER:I really like the Even Hotel Seattle Downtown.
SYSTEM:Okay. I can book 1 room at the Even Hotel Seattle Downtown - Lake Union in Seattle next Monday. You would be checking out on March 13th. Does that sound right?
USER:Sounds great. What is their number?
",['Hotels_3'],['ReserveHotel'],"[{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-04', 'check_out_date': '2019-03-13', 'hotel_name': 'Even Hotel Seattle Downtown - Lake Union', 'location': 'Seattle', 'number_of_rooms': '1'}}]"
40_00109,"USER:I want to stay in a hotel. Please find hotels in Paris, France.
SYSTEM:What's your check-in date?
USER:March 12th.
SYSTEM:What hotel would you like to stay in and what day do you plan on checking out?
USER:I want to stay at the Renaissance Paris Vendome and check out on the 13th of March.
SYSTEM:Please confirm the reservation details: 1 room at the Renaissance Paris Vendome Hotel in Paris. Your check-in date is March 12th and your check-out date is March 13th.
USER:Yes, that works. What is the hotel address?
",['Hotels_3'],['ReserveHotel'],"[{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-12', 'check_out_date': '2019-03-13', 'hotel_name': 'Renaissance Paris Vendome Hotel', 'location': 'Paris', 'number_of_rooms': '1'}}]"
40_00110,"USER:Hello! Nancy here! I'm going for a vacation for about one and half weeks and looking for some good hotels. Please can you help me to reserve some good rooms in some good hotels?
SYSTEM:Sure! I can do that for you? How long will be your stay and when will be your check-in date? Do you any location preference for your stay?
USER:Yup! I'm looking for good hotels in Paris. I will be there by 13th of this month and stay till 2nd of this month.
SYSTEM:Fine. Do you prefer good rating hotels? In which hotel you wish to make your stay?
USER:Will rooms be available at Kyriad Paris Bercy Village?
SYSTEM:Yup! Rooms are available. Confirm me that you wish to stay at Kyriad Paris Bercy Village hotel in Paris from tomorrow till March 13th and you wish to book 1 room in your name. Is that right? Please can I have your credit card details for booking?
USER:Yup, sounds good. I've pinged you the credit card details..
",['Hotels_3'],['ReserveHotel'],"[{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-02', 'check_out_date': '2019-03-13', 'hotel_name': 'Kyriad Paris Bercy Village', 'location': 'Paris', 'number_of_rooms': '1'}}]"
40_00111,"USER:Hello, can you help me make a hotel reservation?
SYSTEM:Do you have a specific city you would like to search in? Or a specific hotel?
USER:I was thinking about staying at the Hilton Garden Inn Mccormick Place, but I am interested in finding hotels in Chicago.
SYSTEM:Can you please tell me your expected check-in and check-out dates?
USER:I want to check in on the 4th of this month and check out on Wednesday next week.
SYSTEM:Please confirm the following details: The reservation will be for the Hilton Garden Inn Chicago Mccormick Place. The hotel is located in Chicago. You will be checking in next Monday and checking out next Wednesday. You want 1 room.
USER:Actually, can I reserve a room at the Extended Stay America Orange County? My check-out date would be on the 12th of March.
SYSTEM:Please confirm: The reservation is for the Extended Stay America Orange County - Anaheim Convention Center. Check out date is March 12th.
USER:Yes, that is correct.
",['Hotels_3'],['ReserveHotel'],"[{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-04', 'check_out_date': '2019-03-12', 'hotel_name': 'Extended Stay America Orange County - Anaheim Convention Center', 'location': 'Chicago', 'number_of_rooms': '1'}}]"
40_00112,"USER:I want to make a hotel reservation for Saturday this week
SYSTEM:Ok great, where are you travelling? What is the check out date?
USER:I am going to Portland, OR, and I want to check out on the 12th
SYSTEM:What hotel do you want?
USER:The Crowne Plaza Portland-Downtown Conv Ctr.
SYSTEM:Just to confirm, you want to book 1 room at the The Crowne Plaza Portland-Downtown Conv Ctr in Portland. Check in is tomorrow and check out is March 12th?
USER:Sounds great, what is the cost?
",['Hotels_3'],['ReserveHotel'],"[{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-02', 'check_out_date': '2019-03-12', 'hotel_name': 'Crowne Plaza Portland-Downtown Conv Ctr', 'location': 'Portland', 'number_of_rooms': '1'}}]"
40_00113,"USER:I need to make a hotel reservation.
SYSTEM:What hotel? What is your check-in and check-out date?
USER:I want to stay at the Tropicana Inn beginning on Sunday this week and checking out the 9th of March.
SYSTEM:What area do you need to search?
USER:I want hotels in Anaheim.
SYSTEM:Please confirm, reservation for 1 room at Tropicana Inn & Suites in Anaheim. Checking in the day after tomorrow, leaving March 9th.
USER:Yes, that is perfect.
",['Hotels_3'],['ReserveHotel'],"[{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-03', 'check_out_date': '2019-03-09', 'hotel_name': 'Tropicana Inn & Suites', 'location': 'Anaheim', 'number_of_rooms': '1'}}]"
40_00114,"USER:I have to book a room in the hotel
SYSTEM:In which hotel? What is the expected arrival and departure date?
USER:I would love to stay at Timhotel Paris Place D'Italie; check in on 3rd of March and chec out on March 10th
SYSTEM:In which area should I search?
USER:Around Paris, thank you
SYSTEM:1 rooms at Timhotel Paris Place D'Italie in Paris, check-in day after tomorrow, check-out March 10th: it's correct?
USER:Yes, It is. Can you give me the phone number and the hotel address?
",['Hotels_3'],['ReserveHotel'],"[{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-03', 'check_out_date': '2019-03-10', 'hotel_name': ""Timhotel Paris Place D'Italie"", 'location': 'Paris', 'number_of_rooms': '1'}}]"
40_00115,"USER:I want to make a hotel reservation.
SYSTEM:Which hotel? When do you want to check out?
USER:The Ac Hotel Chicago, please. I want to check out on the 8th of this month.
SYSTEM:What area do you want to stay in? What day do you want to check in?
USER:I want to stay in Chi-town, checking in on Monday next week.
SYSTEM:So you want 1 room at the Ac Hotel By Marriott Chicago Downtown in Chicago, checking in next Monday and checking out next Friday?
USER:No, actually, I want to check in on the 9th of March.
SYSTEM:So you want to reserve 1 room and check in on March 9th?
USER:Yes. What's the phone number of the hotel?
",['Hotels_3'],['ReserveHotel'],"[{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-09', 'check_out_date': '2019-03-08', 'hotel_name': 'Ac Hotel By Marriott Chicago Downtown', 'location': 'Chicago', 'number_of_rooms': '1'}}]"
40_00116,"USER:I need to reserve 3 rooms at a hotel.
SYSTEM:Ok, what city would you like to stay in and when will you be checking.
USER:I would like to stay in London, UK with a check-out date of March 14th.
SYSTEM:When do you want to check in?
USER:I want to check in on March 1st and would like to stay at the Travelodge London Central Marylebone.
SYSTEM:Please confirm you would like to reserve 3 rooms at the Travelodge London Central Marylebone in London. You will be checking in today and will check out on March 14th.
USER:No, I just need one room and would actually like to stay at the Holiday Inn Express.
SYSTEM:You would like 1 room at the Holiday Inn Express & Suites Hollywood Walk of Fame, is that correct?
USER:Yes, that would be great.
",['Hotels_3'],['ReserveHotel'],"[{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-01', 'check_out_date': '2019-03-14', 'hotel_name': 'Holiday Inn Express & Suites Hollywood Walk Of Fame', 'location': 'London', 'number_of_rooms': '1'}}]"
40_00117,"USER:I need to book a hotel room for March 14th.
SYSTEM:Sure. Do you know which hotel you would like to go to?
USER:I'd like to go to Amastan Paris.
SYSTEM:What city is that hotel located in?
USER:It's a nice place in Paris.
SYSTEM:When will you be arriving there?
USER:Today, so the 1st of this month.
SYSTEM:You want to reserve 1 room at Amastan Paris in Paris from today until March 14th. Is that correct?
USER:That is perfect.
",['Hotels_3'],['ReserveHotel'],"[{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-01', 'check_out_date': '2019-03-14', 'hotel_name': 'Amastan Paris', 'location': 'Paris', 'number_of_rooms': '1'}}]"
40_00118,"USER:Hey. I want to find a hotel in or around San Francisco.
SYSTEM:Which hotel are you looking for and when do you want to check in and check out?
USER:I'd like to stay at the Hotel Griffon starting on the 9th of this month and ending on the 11th of this month.
SYSTEM:Alright. So, I'll make a reservation at the Hotel Griffon in San Francisco starting on March 9th and ending on March 11th for 1 room. Is that okay?
USER:No, actually, change that. I'd like to check in on the 2nd of this month.
SYSTEM:Okay. So, that's checking in tomorrow for 1 room?
USER:Yeah, that would work perfectly.
",['Hotels_3'],['ReserveHotel'],"[{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-02', 'check_out_date': '2019-03-11', 'hotel_name': 'Hotel Griffon', 'location': 'San Francisco', 'number_of_rooms': '1'}}]"
40_00119,"USER:Please can you check for some good hotels around Portland for I've to visit for a trip?
SYSTEM:Do you have any preferred hotels? What is the exact date for your check-in? How long are you planning to stay?
USER:I would be visiting by today and will be leaving on the 13th and I would prefer rooms at Hampton Inn Portland-Airport.
SYSTEM:I can help you with your reservation for this hotel. Please give me a moment. Here you go! The booking details are - At Hampton Inn Portland-Airport located at Portland you will be checking in by today and leaving by March 13th and the reservation is done for 1 room. Please can you confirm me?
USER:Yup! You're right. Do they have any contact number to speak with? What about the ratings and customer review of the hotel?
",['Hotels_3'],['ReserveHotel'],"[{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-01', 'check_out_date': '2019-03-13', 'hotel_name': 'Hampton Inn Portland-Airport', 'location': 'Portland', 'number_of_rooms': '1'}}]"
40_00120,"USER:I would like to reserve 1 room at a hotel checking out on March 14th.
SYSTEM:When will you be arriving at this hotel and do you have a preferred hotel?
USER:I would like to stay at the Fairfield Inn Central Park hotel and I wll be arriving on March 3rd.
SYSTEM:What area is this hotel located?
USER:Please search in the NYC area.
SYSTEM:I have 1 room at the Fairfield Inn & Suites By Marriott New York Manhattan/Central Park locatd in New York city with an arrival date the day after tomorrow and checking out on March 14th.
USER:That is correct.
",['Hotels_3'],['ReserveHotel'],"[{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-03', 'check_out_date': '2019-03-14', 'hotel_name': 'Fairfield Inn & Suites By Marriott New York Manhattan/Central Park', 'location': 'New York', 'number_of_rooms': '1'}}]"
40_00121,"USER:I want to book a room in a hotel.
SYSTEM:When are your planned check-in and check-out dates? Do you have any preferred hotel?
USER:I'd like to check in tomorrow and check out on the 13th of March. If Dossier is available, I'd very much prefer that.
SYSTEM:In which area are you planning to stay?
USER:I'm looking for hotels around Portland, OR.
SYSTEM:Okay. So you want to book 1 room at the Dossier in Portland where you plan to check in tomorrow and check out on March 13th. Is that correct?
USER:That sounds good. What is the pet policy of the hotel? What's the rating of Dossier?
",['Hotels_3'],['ReserveHotel'],"[{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-02', 'check_out_date': '2019-03-13', 'hotel_name': 'Dossier', 'location': 'Portland', 'number_of_rooms': '1'}}]"
40_00122,"USER:I need a hotel reservation.
SYSTEM:Where do you want and when are you checking out?
USER:I need a hotel in NY and want to check out next Tuesday.
SYSTEM:Do you have a preferences in hotesl?
USER:I prefer the Doubletree By Hilton Hotel New York City - Chelsea.
SYSTEM:When are you checking in?
USER:I prefer to arrive next Monday.
SYSTEM:You want 1 room at the Doubletree By Hilton Hotel New York City - Chelsea in New York starting next Monday and want to leave next Tuesday. Is that right?
USER:Yes, that is correct.
",['Hotels_3'],['ReserveHotel'],"[{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-04', 'check_out_date': '2019-03-05', 'hotel_name': 'Doubletree By Hilton Hotel New York City - Chelsea', 'location': 'New York', 'number_of_rooms': '1'}}]"
40_00123,"USER:I'm going on a trip, I need to make a hotel reservation for one room.
SYSTEM:When and where will you be going?
USER:I'll be going to Philly, arriving later today and leaving on 11th of March.
SYSTEM:Any preference for a hotel?
USER:I want to stay at Penn'S View Hotel.
SYSTEM:So I'll reserve 1 room at Penn'S View Hotel in Philadelphia, from today until March 11th. Is that okay?
USER:Yes, it works for me.
",['Hotels_3'],['ReserveHotel'],"[{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-01', 'check_out_date': '2019-03-11', 'hotel_name': ""Penn'S View Hotel"", 'location': 'Philadelphia', 'number_of_rooms': '1'}}]"
40_00124,"USER:I need a room in New York City please.
SYSTEM:Of course, when do you want to go there?
USER:I want to check in on the 3rd and check out on the 9th.
SYSTEM:Where do you want the room?
USER:I want to stay at my usual hotel, Hotel Le Bleu.
SYSTEM:Of course, I have you checking into Hotel Le Bleu in New York day after tomorrow, 1 room, checking out March 9th.
USER:You heard me wrong, I want to check in on Saturday this week and stay until the 14th of this month. Please change this.
SYSTEM:Ok, I think I understand, you will check in tomorrow and not leave until March 14th?
USER:Yes, correct. Please give the hotel rating to me.
",['Hotels_3'],['ReserveHotel'],"[{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-02', 'check_out_date': '2019-03-14', 'hotel_name': 'Hotel Le Bleu', 'location': 'New York', 'number_of_rooms': '1'}}]"
40_00125,"USER:I need a place to stay until the 14th.
SYSTEM:what is your preferred hotel choice? What dates do you need?
USER:My, most favored place is Furama Bukit Bintang in Kuala Lumpur on the 3rd of March.
SYSTEM:To be clear: 1 room in Furama Bukit Bintang in Kuala Lumpur. Check in is day after tomorrow and check out is March 14th.
USER:That's the best possible option. What is the rating of that hotel now?
",['Hotels_3'],['ReserveHotel'],"[{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-03', 'check_out_date': '2019-03-14', 'hotel_name': 'Furama Bukit Bintang', 'location': 'Kuala Lumpur', 'number_of_rooms': '1'}}]"
40_00126,"USER:Please reserve a hotel for me.
SYSTEM:What area and what is check in and check out?
USER:London, England with check in 5th of March and check out March 8th.
SYSTEM:Do you have a preferred hotel?
USER:Yes I prefer Travelodge London Farringdon.
SYSTEM:Please confirm next Tuesday check in and next Friday check out for 1 room at Travelodge London Farringdon in London.
USER:Yes, I want it and do they accept pets?
",['Hotels_3'],['ReserveHotel'],"[{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-05', 'check_out_date': '2019-03-08', 'hotel_name': 'Travelodge London Farringdon', 'location': 'London', 'number_of_rooms': '1'}}]"
40_00127,"USER:I want to make a hotel reservation.
SYSTEM:Where would you like to search the hotel?
USER:Search for hotels around NYC.
SYSTEM:What will be your preferred hotel, Check-in and check-out date?
USER:My preferred hotel will be Eurostars Wall Street and the check-in date is on Wednesday next week and the check-out date is 10th of March.
SYSTEM:Please confirm the details: You want me to make a reservation for 1 room at Eurostars Wall Street in New York from next Wednesday to March 10th
USER:Yes, That sounds perfect.
",['Hotels_3'],['ReserveHotel'],"[{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-06', 'check_out_date': '2019-03-10', 'hotel_name': 'Eurostars Wall Street', 'location': 'New York', 'number_of_rooms': '1'}}]"
41_00000,"USER:I'd like to have a hotel booking.
SYSTEM:When do you anticipate checking in on? What hotel would you list to stay at, and when do you anticipate to check out?
USER:I'd like to stay at Hotel Indigo Atlanta Downtown, checking in on this Saturday and checking out on the 14th of this month.
SYSTEM:What place would you like me to look in?
USER:I'd like to search for hotels near Atlanta, GA.
SYSTEM:Please verify the following information: Make a booking for 1 room at Hotel Indigo Atlanta Downtown, located in Atlanta. The day for checking in is tomorrow, and checking out date is March 14th.
USER:Yup, that's perfect for me. What is the hotel phone number?
",['Hotels_3'],['ReserveHotel'],"[{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-02', 'check_out_date': '2019-03-14', 'hotel_name': 'Hotel Indigo Atlanta Downtown', 'location': 'Atlanta', 'number_of_rooms': '1'}}]"
41_00001,"USER:I would like to make an hotel reservation
SYSTEM:What hotel in what area would you like to stay? what is your expect check out date?
USER:I would like to stay in Victory House and check out on the 12th
SYSTEM:In what area do you want me to search for you
USER:Please search in London, UK
SYSTEM:When would you like to check-in
USER:I want to check in on Tuesday next week
SYSTEM:Please confirm your booking with Victory House, London Leicester Square in London with your check in date next Tuesday and check out on March 12th with 1 room
USER:Yes that is correct. Are they pet friendly and what is the total cost of the stay
",['Hotels_3'],['ReserveHotel'],"[{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-05', 'check_out_date': '2019-03-12', 'hotel_name': 'Victory House, London Leicester Square', 'location': 'London', 'number_of_rooms': '1'}}]"
41_00002,"USER:I'd like to reserve a hotel room, can you help me with that?
SYSTEM:I'll need a little more information: what city should I search in, what date would you like to check in, and what date would you like to check out?
USER:I'd like to look for hotels around Seattle, checking in on the 2nd of March and checking out on the 14th.
SYSTEM:Is there a particular hotel you're interested in?
USER:I'd like to search at the Travelodge Seattle.
SYSTEM:To review: You'd like to book 1 hotel room in Seattle, at the Travelodge Seattle By The Space Needle, checking in tomorrow, and checking out on March 14th.
USER:Yeah, that sounds right - what's the number for the hotel? I might call them.
",['Hotels_3'],['ReserveHotel'],"[{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-02', 'check_out_date': '2019-03-14', 'hotel_name': 'Travelodge Seattle By The Space Needle', 'location': 'Seattle', 'number_of_rooms': '1'}}]"
41_00003,"USER:I would like to have a booking for a hotel to sleep in.
SYSTEM:When will you be going there?
USER:I will be going to sleep there on 2nd of March.
SYSTEM:Do you have a specific hotel where you would like to stay in?
USER:From what I saw from the reviews, I would like to stay at Premier Inn London Hampstead.
SYSTEM:Do you know when you will be leaving and which is the area you are looking for?
USER:I will be leaving on next Wednesday and for the hotels to be located somewhere in London, UK.
SYSTEM:Can you please confirm to me that you want to have 1 room at Premier Inn London Hampstead which is located in London, and that you will be going there tomorrow, and will be leaving the next Wednesday.
USER:That doesn't seem right. I will be going there on Thursday next week.
SYSTEM:Can you confirm again back to me that you want to make a booking for Premier Inn London Hampstead and that you will be going there next Thursday.
USER:That suits me well. Can you tell me which is the address of the hotel?
",['Hotels_3'],['ReserveHotel'],"[{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-07', 'check_out_date': '2019-03-06', 'hotel_name': 'Premier Inn London Hampstead', 'location': 'London', 'number_of_rooms': '1'}}]"
41_00004,"USER:I am planning to visit some place and I need to book a hotel with 3 rooms.
SYSTEM:Let me know the exact check-in date, hotel name and Area where you want me to search in?
USER:Can you book rooms at Hotel Travelodge London Battersea in London for the check-in date March 6th.
SYSTEM:Tell me the Check-out date
USER:It will be on 14th of March.
SYSTEM:Please confirm to book 3 rooms at Travelodge London Battersea hotel in London from next Wednesday to March 14th.
USER:Yes, that's correct.
",['Hotels_3'],['ReserveHotel'],"[{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-06', 'check_out_date': '2019-03-14', 'hotel_name': 'Travelodge London Battersea', 'location': 'London', 'number_of_rooms': '3'}}]"
41_00005,"USER:Hey! I would be travelling to New York for a Conference and wish to reserve some good hotels.
SYSTEM:Where are you planning to stay? In which location you want me to find a good hotel for you?
USER:My Conference will be at Bohemian National Hall. Please can you find some hotels near to that place at New York?
SYSTEM:Do you prefer Star hotels? When is your anticipated check-in and check-out dates?
USER:Please can you look if there is room available at Arthouse Hotel New York City. I can check in on 2nd of March and check out by 14th of this month.
SYSTEM:Please can you affirm the reservation details: You would be staying at Arthouse Hotel New York City, located in New York and the check in date will be by tomorrow and check-out date will be on March 14th. 1 room is reserved on your name.
USER:Just I changed up my mind. Please can you look for rooms at Piccadilly Inn Airport, for I want to find some hotels near to Fresno.
SYSTEM:Sure. Please could you be able to affirm the booking details. One room is booked on your name at Piccadilly Inn Airport and the hotel is located in Fresno.
USER:Sorry! My Check in date will be on 12th of March and not by tomorrow.
SYSTEM:That's Okay. Please affirm me the booking details. So, your check-in date falls on March 12th and check out date will be on March 14th. Is that right?
USER:Yup! that would work for me.
",['Hotels_3'],['ReserveHotel'],"[{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-12', 'check_out_date': '2019-03-14', 'hotel_name': 'Piccadilly Inn Airport', 'location': 'Fresno', 'number_of_rooms': '1'}}]"
41_00006,"USER:I'm going to be traveling and I want a hotel reservation with checkout date the 6th of this month.
SYSTEM:When and where will you be traveling to?
USER:I'm going to be traveling to Atlanta and the check in needs to be the 3rd of this month.
SYSTEM:Do you have a preference in the hotel?
USER:If possible I would like Clarion Inn.
SYSTEM:Please confirm: Booking 1 room at Clarion Inn & Suites Atlanta Downtown in Atlanta for the day after tomorrow and checking out next Wednesday.
USER:That is correct.
",['Hotels_3'],['ReserveHotel'],"[{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-03', 'check_out_date': '2019-03-06', 'hotel_name': 'Clarion Inn & Suites Atlanta Downtown', 'location': 'Atlanta', 'number_of_rooms': '1'}}]"
41_00007,"USER:I am looking to make a hotel resevation for one room.
SYSTEM:When will you be arriving?
USER:I would like to check in to the hotel next Monday.
SYSTEM:Is there a particular hotel in which you would like to stay and in what area would you like the hotel? How many days would you like to stay??
USER:Please search for the Best Western JFK in the NY area. I will be leaving on March 14th.
SYSTEM:I have 1 room reserved at the Best Western JFK Airport Hotel in New York arriving next Monday and leaving on March 14th.
USER:Yes. Does it say if they allow pets? Also, what is the address?
",['Hotels_3'],['ReserveHotel'],"[{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-04', 'check_out_date': '2019-03-14', 'hotel_name': 'Best Western Jfk Airport Hotel', 'location': 'New York', 'number_of_rooms': '1'}}]"
41_00008,"USER:I would like to make reservations for a room with a check in date of March 7th.
SYSTEM:I can help you with that. Do know what hotel you are wanting to stay in and it's location, also what is going to be your check out date?
USER:I would like to stay at Comfort Inn Buckingham Palace Road in London. I would need 2 rooms and the check out date will be the 13th of March.
SYSTEM:Okay, I am confirming you 2 rooms to check in next Thursday at Comfort Inn Buckingham Palace Road in London. You check out date will be March 13th, is that right?
USER:Yes that is correct!
",['Hotels_3'],['ReserveHotel'],"[{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-07', 'check_out_date': '2019-03-13', 'hotel_name': 'Comfort Inn Buckingham Palace Road', 'location': 'London', 'number_of_rooms': '2'}}]"
41_00009,"USER:Hi, please reserve a hotel room for me, right away.
SYSTEM:Sure, which hotel do you want to stay in? When will you leave there?
USER:I must have the best room available in Hotel Paris Bercy, Paris. I can't leave it until the 8th of this month.
SYSTEM:When do you intend to get into Paris?
USER:I'm Here now. I need the room later today.
SYSTEM:Got it: 1 room in Hotel paris Bercy, in Paris. Checking in today and staying all the way through next Friday.
USER:You got it toots.
",['Hotels_3'],['ReserveHotel'],"[{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-01', 'check_out_date': '2019-03-08', 'hotel_name': 'Hotel Paris Bercy', 'location': 'Paris', 'number_of_rooms': '1'}}]"
41_00010,"USER:Can you help me find a hotel room to check into on the 6th of this month?
SYSTEM:Sure. Please tell me the are where you'd like to stay, your check-out date as well as if you prefer a specific hotel.
USER:I'd like to stay at Nu Hotel in KL, checking out on the 14th of this month.
SYSTEM:Please confirm that you would like 1 room at Nu Hotel in Kuala Lumpur checking in next Wednesday and checking out March 14th.
USER:Yes, that's correct.
",['Hotels_3'],['ReserveHotel'],"[{'method': 'ReserveHotel', 'parameters': {'check_in_date': '2019-03-06', 'check_out_date': '2019-03-14', 'hotel_name': 'Nu Hotel', 'location': 'Kuala Lumpur', 'number_of_rooms': '1'}}]"
